I0205 11:33:55.719401       1 log.go:244] FLAG: --add-dir-header="false"
I0205 19:00:22.262732       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:26.808130       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:26.974044       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:26.982611       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:27.603468       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:27.788883       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:00:27.795276       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:07:47.602454       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:48:21.001127       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:48:21.001179       1 store.go:126] "removing license" licenseID="4178783673708023786" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 19:53 UTC"
I0205 19:48:22.812339       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="8716690258427105714" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 19:48:22.812472       1 store.go:126] "removing license" licenseID="4178783673708023786" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 19:53 UTC"
I0205 19:48:22.812493       1 store.go:126] "removing license" licenseID="4178783673708023786" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 19:53 UTC"
I0205 19:48:23.000658       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 19:48:23.000702       1 store.go:126] "removing license" licenseID="7021629866646794728" product="stash" plan="stash-enterprise" expiry="05 Feb 26 19:53 UTC"
I0205 19:48:23.000801       1 store.go:126] "removing license" licenseID="7021629866646794728" product="stash" plan="stash-enterprise" expiry="05 Feb 26 19:53 UTC"
I0205 19:48:24.159706       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4152580047645760600" product="stash" plan="stash-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:12:37.738349       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 20:43:16.000721       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 20:43:16.000768       1 store.go:126] "removing license" licenseID="8716690258427105714" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:43:17.760811       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="3318884986294044061" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 20:43:17.760909       1 store.go:126] "removing license" licenseID="8716690258427105714" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:43:17.760923       1 store.go:126] "removing license" licenseID="8716690258427105714" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:43:18.000724       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 20:43:18.000765       1 store.go:126] "removing license" licenseID="4152580047645760600" product="stash" plan="stash-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:43:18.000832       1 store.go:126] "removing license" licenseID="4152580047645760600" product="stash" plan="stash-enterprise" expiry="05 Feb 26 20:48 UTC"
I0205 20:43:20.058035       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5187914761649271353" product="stash" plan="stash-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:17:27.874823       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 21:38:11.001240       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 21:38:11.001287       1 store.go:126] "removing license" licenseID="3318884986294044061" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:38:12.989231       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="3307026990044407738" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 21:38:12.989365       1 store.go:126] "removing license" licenseID="3318884986294044061" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:38:12.989382       1 store.go:126] "removing license" licenseID="3318884986294044061" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:38:14.000661       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 21:38:14.000708       1 store.go:126] "removing license" licenseID="5187914761649271353" product="stash" plan="stash-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:38:14.000819       1 store.go:126] "removing license" licenseID="5187914761649271353" product="stash" plan="stash-enterprise" expiry="05 Feb 26 21:43 UTC"
I0205 21:38:15.277676       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="6083088169132692827" product="stash" plan="stash-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:22:18.011145       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 22:33:06.000625       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 22:33:06.000675       1 store.go:126] "removing license" licenseID="3307026990044407738" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:33:08.267862       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4524713307075026715" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 22:33:08.268034       1 store.go:126] "removing license" licenseID="3307026990044407738" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:33:08.268056       1 store.go:126] "removing license" licenseID="3307026990044407738" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:33:09.000458       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 22:33:09.000523       1 store.go:126] "removing license" licenseID="6083088169132692827" product="stash" plan="stash-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:33:09.000612       1 store.go:126] "removing license" licenseID="6083088169132692827" product="stash" plan="stash-enterprise" expiry="05 Feb 26 22:38 UTC"
I0205 22:33:10.322640       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="580751684185811418" product="stash" plan="stash-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:27:08.147703       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 23:28:01.000737       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 23:28:01.000800       1 store.go:126] "removing license" licenseID="4524713307075026715" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:28:02.817577       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4483646452029150089" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 00:28 UTC"
I0205 23:28:02.817706       1 store.go:126] "removing license" licenseID="4524713307075026715" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:28:02.817724       1 store.go:126] "removing license" licenseID="4524713307075026715" product="kubedb" plan="kubedb-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:28:04.001012       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0205 23:28:04.001050       1 store.go:126] "removing license" licenseID="580751684185811418" product="stash" plan="stash-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:28:04.001134       1 store.go:126] "removing license" licenseID="580751684185811418" product="stash" plan="stash-enterprise" expiry="05 Feb 26 23:33 UTC"
I0205 23:28:05.381028       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="7286093251980424654" product="stash" plan="stash-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:22:56.000557       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 00:22:56.000606       1 store.go:126] "removing license" licenseID="4483646452029150089" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:22:57.652873       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4720753388479853087" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 00:22:57.653059       1 store.go:126] "removing license" licenseID="4483646452029150089" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:22:57.653089       1 store.go:126] "removing license" licenseID="4483646452029150089" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:22:59.000364       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 00:22:59.000399       1 store.go:126] "removing license" licenseID="7286093251980424654" product="stash" plan="stash-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:22:59.000472       1 store.go:126] "removing license" licenseID="7286093251980424654" product="stash" plan="stash-enterprise" expiry="06 Feb 26 00:28 UTC"
I0206 00:23:00.173612       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="92899174405701159" product="stash" plan="stash-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 00:31:58.283776       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 01:17:51.001031       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 01:17:51.001076       1 store.go:126] "removing license" licenseID="4720753388479853087" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 01:17:52.729837       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="7231945885814848030" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 01:17:52.729993       1 store.go:126] "removing license" licenseID="4720753388479853087" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 01:17:52.730020       1 store.go:126] "removing license" licenseID="4720753388479853087" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 01:17:54.001137       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 01:17:54.001191       1 store.go:126] "removing license" licenseID="92899174405701159" product="stash" plan="stash-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 01:17:54.001299       1 store.go:126] "removing license" licenseID="92899174405701159" product="stash" plan="stash-enterprise" expiry="06 Feb 26 01:22 UTC"
I0206 01:17:55.276787       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="6412268212544017011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 01:36:48.420345       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 02:12:46.001161       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 02:12:46.001214       1 store.go:126] "removing license" licenseID="7231945885814848030" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 02:12:47.980418       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="2625117000739890649" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 02:12:47.980567       1 store.go:126] "removing license" licenseID="7231945885814848030" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 02:12:47.980588       1 store.go:126] "removing license" licenseID="7231945885814848030" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 02:12:49.000645       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 02:12:49.000704       1 store.go:126] "removing license" licenseID="6412268212544017011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 02:12:49.000846       1 store.go:126] "removing license" licenseID="6412268212544017011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 02:17 UTC"
I0206 02:12:50.338267       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="8627019062685778031" product="stash" plan="stash-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 02:41:38.557123       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:10.577325       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:10.652244       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:10.661162       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:14.097818       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:14.219834       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:14.228402       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:23.662002       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:23.752853       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:23.760663       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:24.729275       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:24.850733       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:24.857961       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:33.741728       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:33.817492       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:33.826571       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:35.655790       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:36.009137       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:01:36.017359       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:07:41.000910       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 03:07:41.000958       1 store.go:126] "removing license" licenseID="2625117000739890649" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 03:07:48.337141       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4585770979660347127" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 03:07:48.337255       1 store.go:126] "removing license" licenseID="2625117000739890649" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 03:07:48.337269       1 store.go:126] "removing license" licenseID="2625117000739890649" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 03:07:48.337275       1 store.go:126] "removing license" licenseID="8627019062685778031" product="stash" plan="stash-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 03:07:48.337315       1 store.go:126] "removing license" licenseID="8627019062685778031" product="stash" plan="stash-enterprise" expiry="06 Feb 26 03:12 UTC"
I0206 03:07:50.003452       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="8481601526437930325" product="stash" plan="stash-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 03:46:28.693548       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:02:37.000908       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:02:37.000951       1 store.go:126] "removing license" licenseID="4585770979660347127" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 04:02:43.182590       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="4569843636223535000" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:02:43.182695       1 store.go:126] "removing license" licenseID="4585770979660347127" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 04:02:43.182709       1 store.go:126] "removing license" licenseID="4585770979660347127" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 04:02:44.000687       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:02:44.000724       1 store.go:126] "removing license" licenseID="8481601526437930325" product="stash" plan="stash-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 04:02:44.000803       1 store.go:126] "removing license" licenseID="8481601526437930325" product="stash" plan="stash-enterprise" expiry="06 Feb 26 04:07 UTC"
I0206 04:02:46.581205       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="2056218248060704267" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:51:18.830064       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:57:36.001132       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:57:36.001179       1 store.go:126] "removing license" licenseID="4569843636223535000" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:57:37.666462       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="912683100686939627" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 04:57:37.666599       1 store.go:126] "removing license" licenseID="4569843636223535000" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:57:37.666620       1 store.go:126] "removing license" licenseID="4569843636223535000" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:57:40.000350       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 04:57:40.000402       1 store.go:126] "removing license" licenseID="2056218248060704267" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:57:40.000498       1 store.go:126] "removing license" licenseID="2056218248060704267" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:02 UTC"
I0206 04:57:48.634595       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5658811834203232581" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:31.000812       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 05:52:31.000867       1 store.go:126] "removing license" licenseID="912683100686939627" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:32.722480       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="703671423767978539" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 05:52:32.722618       1 store.go:126] "removing license" licenseID="912683100686939627" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:32.722640       1 store.go:126] "removing license" licenseID="912683100686939627" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:41.000998       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 05:52:41.001047       1 store.go:126] "removing license" licenseID="5658811834203232581" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:41.001154       1 store.go:126] "removing license" licenseID="5658811834203232581" product="stash" plan="stash-enterprise" expiry="06 Feb 26 05:57 UTC"
I0206 05:52:42.303703       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5351812031960928011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 05:56:08.966155       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 06:47:26.000636       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 06:47:26.000680       1 store.go:126] "removing license" licenseID="703671423767978539" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 06:47:28.871421       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="1159390631605721912" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 06:47:28.871570       1 store.go:126] "removing license" licenseID="703671423767978539" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 06:47:28.871594       1 store.go:126] "removing license" licenseID="703671423767978539" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 06:47:36.001045       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 06:47:36.001111       1 store.go:126] "removing license" licenseID="5351812031960928011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 06:47:36.001242       1 store.go:126] "removing license" licenseID="5351812031960928011" product="stash" plan="stash-enterprise" expiry="06 Feb 26 06:52 UTC"
I0206 06:47:37.836136       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5797319035952213096" product="stash" plan="stash-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 07:00:59.102485       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 07:42:22.001022       1 license_acquirer.go:116] "refreshing license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c"
I0206 07:42:22.001070       1 store.go:126] "removing license" licenseID="1159390631605721912" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 07:42:23.762217       1 license_acquirer.go:151] "acquired new license" clusterName="real-spoke1" clusterUID="315b081b-588a-4fb3-ae96-7812f9c8ac3c" licenseID="5542179230554516399" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 08:42 UTC"
I0206 07:42:23.762401       1 store.go:126] "removing license" licenseID="1159390631605721912" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 07:47 UTC"
I0206 07:42:23.762445       1 store.go:126] "removing license" licenseID="1159390631605721912" product="kubedb" plan="kubedb-enterprise" expiry="06 Feb 26 07:47 UTC"
